Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	translate	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
fsh-generated/resources/NamingSystem-PhilHealthProcedureIDNS.json	612	1	1	0	0	0	0	0	0	1	13	0	0	0	0	0	0	0	0	0	0	10	9	0	0	0	0	0	0
fsh-generated/resources/NamingSystem-PhilSysIDNS.json	700	0	1	0	0	0	0	0	0	2	13	0	0	0	1	0	0	0	0	0	0	11	10	0	0	0	0	0	0
fsh-generated/resources/Observation-observation-based-on-service-example.json	1291	1	0	0	0	0	0	0	0	188	0	0	0	0	0	0	0	0	0	0	0	12	13	0	0	0	0	0	0
fsh-generated/resources/Observation-observation-bp-example.json	2931	1	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	20	14	0	0	0	0	0	0
fsh-generated/resources/Observation-observation-derived-bmi-example.json	1366	0	0	0	0	0	0	0	0	189	0	0	0	0	0	0	0	0	0	0	0	12	14	0	0	0	0	0	0
fsh-generated/resources/Observation-observation-environmental-temp-example.json	994	1	0	0	0	0	0	0	0	168	0	0	0	0	0	0	0	1	0	0	0	10	10	0	0	0	0	0	0
fsh-generated/resources/Observation-observation-glucose-example.json	1521	1	0	0	0	0	0	0	1	174	0	0	0	0	0	0	0	0	0	0	0	11	13	0	0	0	0	0	0
fsh-generated/resources/Observation-observation-height-example.json	930	0	0	0	0	0	0	0	0	187	0	0	0	0	0	0	0	0	0	0	0	10	10	0	0	0	0	0	0
fsh-generated/resources/Observation-observation-lab-panel-example.json	1160	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	11	15	0	0	0	0	0	0
fsh-generated/resources/Observation-observation-part-of-procedure-example.json	1692	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	11	14	0	0	0	0	0	0
fsh-generated/resources/Observation-observation-performer-role-example.json	1184	1	0	0	0	0	0	0	0	170	0	0	0	0	0	0	0	0	0	0	0	11	11	0	0	0	0	0	0
fsh-generated/resources/Observation-observation-potassium-example.json	1522	1	0	0	0	0	0	0	1	188	0	0	0	0	0	0	0	0	0	0	0	12	12	0	0	0	0	0	0
fsh-generated/resources/Observation-observation-sodium-example.json	1520	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	16	12	0	0	0	0	0	0
fsh-generated/resources/Observation-observation-vitals-encounter-example.json	1034	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	11	12	0	0	0	0	0	0
fsh-generated/resources/Observation-observation-weight-example.json	930	0	0	0	0	0	0	0	0	170	0	0	0	0	0	0	0	0	0	0	0	11	11	0	0	0	0	0	0
fsh-generated/resources/Organization-organization-single-example.json	3838	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	12	12	0	0	0	0	0	0
fsh-generated/resources/Patient-example-patient.json	2808	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	15	10	0	0	0	0	0	0
fsh-generated/resources/Patient-patient-single-example.json	4418	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	10	0	0	0	0	0	0
fsh-generated/resources/Practitioner-example-practitioner.json	770	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	6	7	0	0	0	0	0	0
fsh-generated/resources/Practitioner-practitioner-single-example.json	4139	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	12	15	0	0	0	0	0	0
fsh-generated/resources/PractitionerRole-practitionerrole-single-example.json	1426	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	14	0	0	0	0	0	0
fsh-generated/resources/Procedure-procedure-single-example.json	3890	1	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	13	27	0	0	0	0	0	0
fsh-generated/resources/Provenance-provenance-single-example.json	1685	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	10	25	0	0	0	0	0	0
fsh-generated/resources/RelatedPerson-relatedperson-single-example.json	2706	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	13	0	0	0	0	0	0
fsh-generated/resources/ServiceRequest-servicerequest-single-example.json	1083	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	7	19	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-administered-product.json	1425	1	0	9	0	0	0	0	1	485	0	0	1	0	0	0	0	0	0	0	0	32	526	0	0	0	3	1	0
fsh-generated/resources/StructureDefinition-barangay.json	1330	0	0	4	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	32	169	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-batch-number.json	1248	1	0	5	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	30	145	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-city-municipality.json	1450	0	0	6	0	0	0	0	0	5	0	0	0	0	1	0	0	1	0	0	0	31	130	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-educational-attainment.json	1494	1	0	5	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	32	177	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-indigenous-group.json	1469	1	0	4	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	30	112	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-indigenous-people.json	1284	1	0	5	0	0	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	31	111	0	0	0	2	0	1
fsh-generated/resources/StructureDefinition-occupation.json	2966	0	0	10	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	73	154	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-ph-core-address.json	2016	1	0	14	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	65	186	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-ph-core-allergyintolerance.json	25705	3	0	37	0	0	0	0	0	58	0	0	0	0	0	0	0	1	0	0	0	255	955	0	0	0	12	0	1
fsh-generated/resources/StructureDefinition-ph-core-claim.json	2934	0	0	69	0	0	0	0	0	26	0	0	0	0	1	0	0	2	0	0	0	279	704	0	0	0	19	0	2
fsh-generated/resources/StructureDefinition-ph-core-condition.json	28850	4	0	38	0	0	0	0	0	76	0	0	0	0	0	0	0	1	0	0	0	328	546	0	0	0	13	0	1
fsh-generated/resources/StructureDefinition-ph-core-doh-nhfr-code.json	1016	0	0	7	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	44	107	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-ph-core-encounter.json	44818	6	0	51	0	0	0	0	1	69	0	0	1	0	1	0	0	2	0	0	0	488	1182	0	0	0	22	1	2
fsh-generated/resources/StructureDefinition-ph-core-hcpn-code.json	1056	0	0	5	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	38	157	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-ph-core-healthcareservice.json	49280	5	0	67	0	0	0	0	0	59	0	0	0	0	0	0	0	1	0	0	0	431	858	0	0	0	29	0	2
fsh-generated/resources/StructureDefinition-ph-core-immunization.json	71671	8	0	77	0	0	0	0	0	104	0	0	0	0	0	0	0	2	0	0	0	572	1195	0	0	0	33	0	3
fsh-generated/resources/StructureDefinition-ph-core-location.json	21005	3	0	34	0	0	0	0	0	59	0	0	0	0	1	0	0	0	0	0	0	247	624	0	0	0	11	0	1
fsh-generated/resources/StructureDefinition-ph-core-medication.json	14319	2	0	18	0	0	0	0	0	39	0	0	0	0	0	0	0	1	0	0	0	167	423	0	0	0	16	0	1
fsh-generated/resources/StructureDefinition-ph-core-medicationadministration.json	39736	5	0	30	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	366	872	0	1	0	16	0	2
fsh-generated/resources/StructureDefinition-ph-core-medicationdispense.json	36360	5	0	43	0	0	0	0	1	51	0	0	0	0	0	0	0	1	0	0	0	363	735	0	0	0	16	0	1
fsh-generated/resources/StructureDefinition-ph-core-medicationrequest.json	41274	5	0	49	0	0	0	0	0	62	0	0	1	0	0	0	0	1	0	0	0	410	889	0	0	0	19	0	2
fsh-generated/resources/StructureDefinition-ph-core-medicationstatement.json	23035	3	0	30	1	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	219	460	0	0	0	10	1	1
fsh-generated/resources/StructureDefinition-ph-core-name.json	730	0	0	6	0	0	0	0	0	5	0	0	0	0	1	0	0	1	0	0	0	34	123	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ph-core-observation.json	62193	8	0	77	0	0	0	0	1	72	0	0	0	0	0	0	0	1	0	0	0	573	1249	0	0	0	16	0	2
fsh-generated/resources/StructureDefinition-ph-core-organization.json	12808	2	0	18	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	165	366	0	0	0	9	0	1
fsh-generated/resources/StructureDefinition-ph-core-patient.json	32806	3	0	32	0	0	0	0	0	50	0	0	0	0	0	0	0	1	0	0	0	323	550	0	0	0	14	0	1
fsh-generated/resources/StructureDefinition-ph-core-philhealth-id.json	1413	1	0	6	0	0	0	0	0	10	0	0	0	0	1	0	0	0	0	0	0	67	124	0	0	0	4	0	1
fsh-generated/resources/StructureDefinition-ph-core-philhealth-pan.json	1247	0	0	4	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	66	136	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-ph-core-philhealth-pen.json	1218	1	0	5	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	68	119	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-ph-core-philsys-id.json	1459	0	0	5	0	0	0	0	0	8	0	0	0	0	0	0	0	1	0	0	0	67	114	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-ph-core-practitioner.json	21488	2	0	17	0	0	0	0	0	27	0	0	0	0	1	0	0	0	0	0	0	204	317	0	0	0	7	0	1
fsh-generated/resources/StructureDefinition-ph-core-practitionerrole.json	7169	1	0	11	0	0	0	0	1	12	0	0	0	0	0	0	0	0	0	0	0	140	196	0	1	0	5	0	1
fsh-generated/resources/StructureDefinition-ph-core-procedure.json	59055	6	0	32	0	0	0	0	0	56	0	0	1	0	0	0	0	1	0	0	0	519	562	0	0	0	16	0	2
fsh-generated/resources/StructureDefinition-ph-core-provenance.json	24056	3	0	27	0	0	0	0	0	83	0	0	0	0	0	0	0	1	0	0	0	321	492	0	0	0	10	0	1
fsh-generated/resources/StructureDefinition-ph-core-pwd-disability.json	5513	1	0	5	0	0	0	0	0	13	0	0	0	0	1	0	0	0	0	0	0	105	136	0	0	0	4	1	0
fsh-generated/resources/StructureDefinition-ph-core-relatedperson.json	18976	2	0	20	0	0	0	0	0	29	0	0	0	0	0	0	0	1	0	0	0	277	391	0	0	0	16	0	2
fsh-generated/resources/StructureDefinition-ph-core-serviceRequest.json	34829	3	0	56	0	0	0	0	0	27	0	0	0	0	0	0	0	1	0	0	0	338	543	0	0	0	15	0	1
fsh-generated/resources/StructureDefinition-ph-core-task.json	43850	5	0	67	0	0	0	0	1	51	0	0	0	0	1	0	0	1	0	0	0	441	691	0	0	0	19	0	2
fsh-generated/resources/StructureDefinition-province.json	1330	0	0	4	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	30	80	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-race.json	1285	1	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	28	83	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-region.json	1364	0	0	3	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	29	81	0	0	0	1	0	0
fsh-generated/resources/Task-task-single-example.json	1347	1	0	0	0	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	8	18	0	0	0	0	0	0
fsh-generated/resources/ValueSet-barangays.json	730	1	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	7	59	0	0	0	0	0	0
fsh-generated/resources/ValueSet-cities.json	883	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	8	49	0	0	0	0	0	0
fsh-generated/resources/ValueSet-drugs-vs.json	445	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	5	49	0	0	0	1	0	0
fsh-generated/resources/ValueSet-educational-attainments.json	1767	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	9	323	0	0	0	0	0	0
fsh-generated/resources/ValueSet-indigenous-groups-vs.json	506	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	5	50	0	0	0	0	0	0
fsh-generated/resources/ValueSet-occupational-classifications.json	1898	1	0	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	12	250	0	0	0	1	0	0
fsh-generated/resources/ValueSet-ph-core-disability-type-vs.json	543	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	7	41	0	0	0	0	0	0
fsh-generated/resources/ValueSet-provinces.json	1159	1	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	8	44	0	0	0	0	0	0
fsh-generated/resources/ValueSet-regions.json	1021	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	7	40	0	0	0	0	0	0
/input/includes/valueset-list-generator.md	4040	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/input/includes/bindings-list-generator.md	5987	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/input/includes/codesystem-list-generator.md	5173	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/input/includes/conceptmap-list-generator.md	193	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/fsh-generated/includes/menu.xml	1105	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/fsh-generated/includes/fsh-link-references.md	7165	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/input/pagecontent/StructureDefinition-ph-core-provenance-intro.md	2759	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/otherIds.md	1236	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/StructureDefinition-ph-core-patient-intro.md	2864	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/input/pagecontent/StructureDefinition-ph-core-name-intro.md	507	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/terminology.md	1196	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/index.md	6749	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/template/config	0	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/template/config/_config.yml	140	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/images	0	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/input/images/ph-ig-ecosystem.png	1403985	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/temp/pages/_includes/artifacts.xml	72155	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	5	0	0	0	0	0	0
