Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	translate	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
fsh-generated/resources/Patient-patient-single-example.json	4418	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	13	13	0	0	0	0	0	0
fsh-generated/resources/Practitioner-example-practitioner.json	770	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	9	8	0	0	0	0	0	0
fsh-generated/resources/Practitioner-practitioner-single-example.json	4139	2	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	15	16	0	0	0	0	0	0
fsh-generated/resources/PractitionerRole-practitionerrole-single-example.json	1426	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	16	0	0	0	0	0	0
fsh-generated/resources/Procedure-procedure-single-example.json	3890	2	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	19	29	0	0	0	0	0	0
fsh-generated/resources/Provenance-provenance-single-example.json	1661	2	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	11	20	0	0	0	0	0	0
fsh-generated/resources/RelatedPerson-relatedperson-single-example.json	2706	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	10	0	0	0	0	0	0
fsh-generated/resources/ServiceRequest-servicerequest-single-example.json	1083	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	11	14	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-administered-product.json	1425	1	1	9	0	0	0	0	1	392	0	0	1	0	0	0	0	0	0	0	0	43	500	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-barangay.json	1330	2	0	5	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	42	188	0	0	0	1	0	1
fsh-generated/resources/StructureDefinition-batch-number.json	1248	1	0	5	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	41	161	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-city-municipality.json	1450	1	0	5	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	43	136	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-educational-attainment.json	1494	1	0	4	1	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	46	123	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-indigenous-group.json	1469	1	0	5	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	42	174	0	0	0	4	0	0
fsh-generated/resources/StructureDefinition-indigenous-people.json	1284	1	0	5	0	0	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	41	109	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-occupation.json	2966	2	0	11	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	88	167	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-ph-core-address.json	2016	2	0	14	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	89	195	0	0	0	4	0	0
fsh-generated/resources/StructureDefinition-ph-core-allergyintolerance.json	25705	7	0	44	0	0	0	0	0	57	0	0	0	0	1	0	0	1	0	0	0	286	638	0	0	0	16	0	1
fsh-generated/resources/StructureDefinition-ph-core-claim.json	2934	1	0	74	0	0	0	0	0	32	0	0	0	0	0	0	0	1	0	0	0	319	825	0	1	0	18	1	1
fsh-generated/resources/StructureDefinition-ph-core-condition.json	28850	8	0	51	0	0	0	0	0	53	0	0	1	0	0	0	0	1	0	0	0	295	907	0	0	0	13	0	2
fsh-generated/resources/StructureDefinition-ph-core-doh-nhfr-code.json	1016	1	0	9	0	0	0	0	0	7	0	0	0	0	1	0	0	0	0	0	0	37	153	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ph-core-encounter.json	44818	10	0	73	0	0	0	0	1	77	0	0	0	0	0	0	0	1	0	0	0	493	1004	0	0	0	20	0	2
fsh-generated/resources/StructureDefinition-ph-core-hcpn-code.json	1056	1	0	8	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	37	108	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ph-core-healthcareservice.json	49280	11	0	86	0	0	0	0	0	108	0	0	0	0	0	0	0	1	0	0	0	447	1096	0	0	0	13	0	2
fsh-generated/resources/StructureDefinition-ph-core-immunization.json	71671	17	0	83	0	0	0	0	0	90	0	0	0	0	1	0	0	1	0	0	0	565	1300	0	0	0	16	0	3
fsh-generated/resources/StructureDefinition-ph-core-location.json	21005	5	0	34	0	0	0	0	0	30	0	0	1	0	0	0	0	1	0	0	0	213	358	0	0	0	8	0	1
fsh-generated/resources/StructureDefinition-ph-core-medication.json	14319	3	0	25	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	160	346	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-ph-core-medicationadministration.json	39736	8	0	48	0	0	0	0	0	70	0	0	0	0	0	0	0	1	0	0	0	352	931	0	0	0	12	0	2
fsh-generated/resources/StructureDefinition-ph-core-medicationdispense.json	36360	7	0	46	0	0	0	0	1	114	0	0	0	0	0	0	0	1	0	0	0	360	863	0	0	0	10	0	1
fsh-generated/resources/StructureDefinition-ph-core-medicationrequest.json	41274	8	0	121	0	0	0	0	0	55	0	0	0	0	1	0	0	0	0	0	0	392	589	0	1	0	15	1	2
fsh-generated/resources/StructureDefinition-ph-core-medicationstatement.json	23035	6	0	62	1	0	0	0	1	19	0	0	0	0	0	0	0	1	0	0	0	211	365	0	0	0	6	0	1
fsh-generated/resources/StructureDefinition-ph-core-name.json	730	0	0	19	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	34	96	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-ph-core-observation.json	62193	13	0	96	0	0	0	0	0	50	0	0	1	0	0	0	0	1	0	0	0	520	1363	0	0	0	16	0	2
fsh-generated/resources/StructureDefinition-ph-core-organization.json	12808	3	0	33	0	0	0	0	0	18	0	0	0	0	1	0	0	1	0	0	0	158	465	0	0	0	5	0	1
fsh-generated/resources/StructureDefinition-ph-core-patient.json	32806	7	0	48	0	0	0	0	1	83	0	0	0	0	0	0	0	0	0	0	0	310	680	0	0	0	10	0	1
fsh-generated/resources/StructureDefinition-ph-core-philhealth-id.json	1413	1	0	9	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	65	173	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-ph-core-philhealth-pan.json	1247	1	0	7	0	0	0	0	0	8	0	0	0	0	0	0	0	1	0	0	0	64	166	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-ph-core-philhealth-pen.json	1218	1	0	14	0	0	0	0	0	6	0	0	0	0	1	0	0	0	0	0	0	64	144	0	0	0	3	0	1
fsh-generated/resources/StructureDefinition-ph-core-philsys-id.json	1459	1	0	13	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	64	114	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-ph-core-practitioner.json	21488	5	0	27	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	227	428	0	0	0	7	0	1
fsh-generated/resources/StructureDefinition-ph-core-practitionerrole.json	7169	2	0	20	0	0	0	0	0	18	0	0	0	0	0	0	0	1	0	0	0	135	275	0	0	0	4	0	0
fsh-generated/resources/StructureDefinition-ph-core-procedure.json	59055	12	0	48	0	0	0	0	0	62	0	0	1	0	1	0	0	1	0	0	0	457	720	0	0	0	15	0	2
fsh-generated/resources/StructureDefinition-ph-core-provenance.json	24056	4	0	38	0	0	0	0	1	55	0	0	0	0	0	0	0	1	0	0	0	301	492	0	1	0	9	1	1
fsh-generated/resources/StructureDefinition-ph-core-pwd-disability.json	5513	2	0	8	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	100	135	0	0	0	3	0	1
fsh-generated/resources/StructureDefinition-ph-core-relatedperson.json	18976	4	0	34	0	0	0	0	0	51	0	0	0	0	0	0	0	1	0	0	0	254	358	0	0	0	10	0	1
fsh-generated/resources/StructureDefinition-ph-core-serviceRequest.json	34829	8	0	72	0	0	0	0	0	27	0	0	0	0	1	0	0	0	0	0	0	321	504	0	0	0	10	0	1
fsh-generated/resources/StructureDefinition-ph-core-task.json	43850	9	0	43	1	0	0	0	0	40	0	0	0	0	0	0	0	1	0	0	0	459	790	0	0	0	13	0	2
fsh-generated/resources/StructureDefinition-province.json	1330	1	0	2	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	35	99	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-race.json	1285	1	0	2	0	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	28	87	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-region.json	1364	1	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	29	83	0	0	0	0	0	0
fsh-generated/resources/Task-task-single-example.json	1347	1	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	0	9	17	0	0	0	0	0	0
fsh-generated/resources/ValueSet-barangays.json	730	1	0	0	0	0	0	0	0	32	0	0	0	0	1	0	0	0	0	0	0	8	88	0	0	0	1	0	0
fsh-generated/resources/ValueSet-cities.json	883	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	9	68	0	0	0	0	0	0
fsh-generated/resources/ValueSet-drugs-vs.json	445	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	6	51	0	0	0	0	0	0
fsh-generated/resources/ValueSet-educational-attainments.json	1767	1	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	10	194	0	0	0	0	0	0
fsh-generated/resources/ValueSet-indigenous-groups-vs.json	506	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	7	51	0	0	0	1	0	0
fsh-generated/resources/ValueSet-occupational-classifications.json	1898	1	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	10	165	0	0	0	0	0	0
fsh-generated/resources/ValueSet-ph-core-disability-type-vs.json	543	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	6	42	0	0	0	0	0	0
fsh-generated/resources/ValueSet-provinces.json	1159	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	8	44	0	0	0	1	0	0
fsh-generated/resources/ValueSet-regions.json	1021	1	0	0	0	0	0	0	1	2	0	0	0	0	1	0	0	0	0	0	0	9	42	0	0	0	0	0	0
/input/includes/valueset-list-generator.md	4040	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/input/includes/bindings-list-generator.md	5987	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/input/includes/codesystem-list-generator.md	5173	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/input/includes/conceptmap-list-generator.md	193	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/fsh-generated/includes/menu.xml	1105	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/fsh-generated/includes/fsh-link-references.md	7165	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/input/pagecontent/StructureDefinition-ph-core-provenance-intro.md	2759	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/otherIds.md	1236	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/input/pagecontent/StructureDefinition-ph-core-patient-intro.md	2864	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/StructureDefinition-ph-core-name-intro.md	507	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/terminology.md	1196	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/input/pagecontent/index.md	6749	-	-	-	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/template/config	0	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/template/config/_config.yml	140	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/images	0	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/images/ph-ig-ecosystem.png	1403985	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/temp/pages/_includes/artifacts.xml	72155	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	7	0	0	0	0	0	0
